task,prompt,model,mode,accuracy,metric_name,auroc,auroc_gap_to_best,ece,ece_gap_to_best,brier,brier_gap_to_best,n_with_uncertainty,metrics_path
humanevalplus,sequential,google/gemma-3-12b-it,anchor,0.7378048780487805,Uncertainty-Mean,0.6461656736498174,0.0,0.09743394308943092,0.0,0.19340436568428185,0.0,164,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_humanevalplus_sequential_anchor_test_seed42_n164.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Formula-Uncertainty-Final,0.686046511627907,0.016136687233032743,0.11323393968047288,0.0669376433841766,0.16653065457348787,0.013806769619150894,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Formula-Uncertainty-Max,0.6848815636191051,0.01730163524183459,0.12413501234912366,0.07783871605282738,0.16811156591213255,0.01538768095779558,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Formula-Uncertainty-Mean,0.6872761789705312,0.014907019890408546,0.0724021602139481,0.026105863917651823,0.15285192928661587,0.00012804433227889267,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Hazard-h-Final,0.686046511627907,0.016136687233032743,0.11323393968047288,0.0669376433841766,0.16653065457348787,0.013806769619150894,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Hazard-h-Max,0.6874271907494499,0.014756008111489805,0.11556597781980268,0.0692696815235064,0.16639481905709816,0.013670934102761184,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Hazard-h-Mean,0.6848599905078311,0.017323208353108632,0.058704436771453365,0.012408140475157085,0.15272388495433697,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,System-Uncertainty-Final,0.6856797687362471,0.016503430124692575,0.06461674859885563,0.018320452302559354,0.15344701275413464,0.0007231277997976626,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Uncertainty-Final,0.6403978081718945,0.061785390689045205,0.08730158730158731,0.04100529100529103,0.16104497354497355,0.008321088590636572,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Uncertainty-Max,0.6502567200241619,0.05192647883677781,0.04629629629629628,0.0,0.15376984126984128,0.001045956315504304,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,anchor,0.7962962962962963,Uncertainty-Mean,0.7021831988609397,0.0,0.1002535273368607,0.05395723104056442,0.15655427873309818,0.0038303937787612097,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Formula-Uncertainty-Final,0.6282305734132977,0.056758855762177984,0.08396779037280117,0.058177367080498685,0.1662402541591219,0.012081728065947178,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Formula-Uncertainty-Max,0.6303878845407085,0.054601544634767185,0.08537004778232497,0.05957962449002249,0.16658927378483251,0.012430747691657806,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Formula-Uncertainty-Mean,0.6754109677697717,0.009578461405703953,0.07255880289180802,0.04676837959950554,0.1564487917602398,0.0022902656670650834,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Hazard-h-Final,0.6282305734132977,0.056758855762177984,0.08396779037280117,0.058177367080498685,0.1662402541591219,0.012081728065947178,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Hazard-h-Max,0.6280579885231048,0.05693144065237088,0.08415612546980293,0.05836570217750045,0.1663198547707668,0.012161328677592093,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Hazard-h-Mean,0.6642576692410579,0.02073175993441778,0.02733106731911078,0.0015406440268083028,0.1541585260931747,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,System-Uncertainty-Final,0.6613237261077792,0.023665703067696442,0.025790423292302477,0.0,0.15510065921701824,0.0009421331238435304,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Uncertainty-Final,0.5552055917504423,0.1297838374250334,0.09748677248677183,0.07169634919446935,0.16627645502645483,0.01211792893328012,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Uncertainty-Max,0.675259955990853,0.009729473184622695,0.06825396825396861,0.04246354496166613,0.15595238095238095,0.0017938548592062453,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,Qwen/Qwen3-8B,continuous,0.7962962962962963,Uncertainty-Mean,0.6849894291754757,0.0,0.10384700176366857,0.07805657847136609,0.1631159520135213,0.008957425920346596,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Formula-Uncertainty-Final,0.5618468877782826,0.04111767378464337,0.367491704399453,0.18247844179998352,0.3532096688346616,0.14051072984261914,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Formula-Uncertainty-Max,0.5610896562168711,0.04187490534605487,0.3696883224365882,0.18467505983711874,0.3549134725067438,0.14221453351470137,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Formula-Uncertainty-Mean,0.5285854914432834,0.07437907011964262,0.2972204476515874,0.11220718505211791,0.2995137230881109,0.08681478409606846,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Hazard-h-Final,0.5618468877782826,0.04111767378464337,0.367491704399453,0.18247844179998352,0.3532096688346616,0.14051072984261914,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Hazard-h-Max,0.5610896562168711,0.04187490534605487,0.3696883224365882,0.18467505983711874,0.3549134725067438,0.14221453351470137,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Hazard-h-Mean,0.5366878691503862,0.06627669241253975,0.3112325896002569,0.12621932700078742,0.31162371071433775,0.0989247717222953,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,System-Uncertainty-Final,0.5414962895653491,0.06146827199757687,0.32251519604461465,0.13750193344514516,0.3218143604862919,0.10911542149424946,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Uncertainty-Final,0.602964561562926,0.0,0.18501326259946949,0.0,0.21269893899204245,0.0,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Uncertainty-Max,0.522887323943662,0.080077237619264,0.29376657824933694,0.10875331564986745,0.294263925729443,0.08156498673740054,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,anchor,0.753968253968254,Uncertainty-Mean,0.5312925942753294,0.07167196728759662,0.2303824049513705,0.04536914235190101,0.24878080791335092,0.03608186892130846,377,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_anchor_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Formula-Uncertainty-Final,0.5606114468538926,0.08184224039183163,0.03790682003472185,9.06717923269268e-06,0.1675552306874799,1.5445281489195883e-05,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Formula-Uncertainty-Max,0.5606509460046609,0.08180274124106335,0.03789775285548916,0.0,0.1675397854059907,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Formula-Uncertainty-Mean,0.5984911324406526,0.04396255480507172,0.13808120236317717,0.10018344950768801,0.18835856213765798,0.020818776731667266,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Hazard-h-Final,0.5606114468538926,0.08184224039183163,0.03790682003472185,9.06717923269268e-06,0.1675552306874799,1.5445281489195883e-05,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Hazard-h-Max,0.5606114468538926,0.08184224039183163,0.03790682003472185,9.06717923269268e-06,0.1675552306874799,1.5445281489195883e-05,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Hazard-h-Mean,0.5985306315914208,0.04392305565430343,0.10421575569637606,0.0663180028408869,0.17863231734510043,0.011092531939109723,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,System-Uncertainty-Final,0.5984911324406526,0.04396255480507172,0.10132754849281289,0.06342979563732373,0.17764939299194274,0.01010960758595203,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Uncertainty-Final,0.5986293794683414,0.04382430777738289,0.17301587301586688,0.13511812016037772,0.1986640211640207,0.03112423575803,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Uncertainty-Max,0.6419006991349686,0.0005529881107556589,0.16666666666666113,0.12876891381117198,0.19394179894179847,0.02640201353580776,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,hierarchical,google/gemma-3-12b-it,continuous,0.7698412698412699,Uncertainty-Mean,0.6424536872457243,0.0,0.17185846560846021,0.13396071275297106,0.19958788029100483,0.03204809488501412,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_hierarchical_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Formula-Uncertainty-Final,0.7187248634689472,0.0,0.2579279500971395,0.2017110188802083,0.21589596803107905,0.07007182047082039,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Formula-Uncertainty-Max,0.7062571440667202,0.012467719402226907,0.284748703083664,0.22853177186673282,0.23188952790208595,0.08606538034182729,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Formula-Uncertainty-Mean,0.7134964650099488,0.005228398458998362,0.18778032306220374,0.13156339184527255,0.1821331408514457,0.03630899329118703,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Hazard-h-Final,0.7187248634689472,0.0,0.2579279500971395,0.2017110188802083,0.21589596803107905,0.07007182047082039,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Hazard-h-Max,0.7062571440667202,0.012467719402226907,0.284748703083664,0.22853177186673282,0.23188952790208595,0.08606538034182729,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Hazard-h-Mean,0.7134964650099488,0.005228398458998362,0.18778032306220374,0.13156339184527255,0.1821331408514457,0.03630899329118703,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,System-Uncertainty-Final,0.7129672748825198,0.005757588586427387,0.19741853744455423,0.14120160622762304,0.18608348859404203,0.04025934103378337,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Uncertainty-Final,0.6736166970069006,0.04510816646204652,0.056216931216931186,0.0,0.1519510582010582,0.006126910640799538,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Uncertainty-Max,0.6481097328648237,0.0706151306041235,0.12896825396825395,0.07275132275132276,0.17179232804232805,0.025968180482069392,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,anchor,0.791005291005291,Uncertainty-Mean,0.7149993649718471,0.0037254984971000216,0.06095679012345676,0.004739858906525576,0.14582414756025866,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Formula-Uncertainty-Final,0.6137209513435004,0.010298656499636905,0.1875818458746695,0.14803158132440342,0.17882980742947477,0.03275176510143224,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Formula-Uncertainty-Max,0.6092274872912128,0.01479212055192447,0.19656369189814812,0.15701342734788204,0.18070716072920948,0.03462911840116695,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Formula-Uncertainty-Mean,0.621210058097313,0.002809549745824258,0.1099451842592591,0.07039491970899302,0.15443215160483614,0.008354109276793614,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Hazard-h-Final,0.6240196078431373,0.0,0.1922850604803858,0.1527347959301197,0.17718472710988417,0.031106684781841643,376,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Hazard-h-Max,0.6092274872912128,0.01479212055192447,0.19656369189814812,0.15701342734788204,0.18070716072920948,0.03462911840116695,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Hazard-h-Mean,0.621210058097313,0.002809549745824258,0.1099451842592591,0.07039491970899302,0.15443215160483614,0.008354109276793614,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,System-Uncertainty-Final,0.6207107843137255,0.003308823529411753,0.11850435627754162,0.07895409172727554,0.1555005277526817,0.009422485424639165,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Uncertainty-Final,0.53789941902687,0.08612018881626726,0.08412698412698402,0.04457671957671794,0.15653439153439136,0.01045634920634883,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Uncertainty-Max,0.6199845679012346,0.004035039941902685,0.039550264550266084,0.0,0.14607804232804253,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,Qwen/Qwen3-8B,continuous,0.8095238095238095,Uncertainty-Mean,0.6210285039941903,0.0029911038489469632,0.05026455026454965,0.010714285714283567,0.1467989417989416,0.0007208994708990668,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_Qwen_Qwen3-8B_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Formula-Uncertainty-Final,0.6898826252273103,0.005438915523227061,0.17204002097800922,0.10474504743303563,0.22931101906394202,0.03164581293519425,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Formula-Uncertainty-Max,0.6834187469003141,0.011902793850223192,0.20305072441302904,0.13575575086805547,0.2424748871061537,0.044809680977405925,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Formula-Uncertainty-Mean,0.6815176062159034,0.01380393453463391,0.14684103237468304,0.07954605882970946,0.21539193096826362,0.017726724839515845,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Hazard-h-Final,0.6886969331726263,0.006624607577911057,0.1720460932305519,0.1047511196855783,0.22946774646481302,0.03180254033606525,376,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Hazard-h-Max,0.6834187469003141,0.011902793850223192,0.20305072441302904,0.13575575086805547,0.2424748871061537,0.044809680977405925,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Hazard-h-Mean,0.6815176062159034,0.01380393453463391,0.14684103237468304,0.07954605882970946,0.21539193096826362,0.017726724839515845,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,System-Uncertainty-Final,0.6831542403703091,0.012167300380228174,0.15583094078473936,0.08853596723976577,0.2179587402642628,0.020293534135515018,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Uncertainty-Final,0.6412464870226484,0.0540750537278889,0.13888888888888892,0.07159391534391533,0.22453703703703703,0.026871830908289263,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Uncertainty-Max,0.662291287816168,0.03303025293436934,0.08134920634920632,0.014054232804232736,0.20089285714285715,0.0032276510141093784,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,anchor,0.6957671957671958,Uncertainty-Mean,0.6953215407505373,0.0,0.06729497354497359,0.0,0.19766520612874777,0.0,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_anchor_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Formula-Uncertainty-Final,0.7476442387171434,0.012118320152558315,0.08515073521825522,0.0018349884631282676,0.1877990560586752,0.007708930205270248,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Formula-Uncertainty-Max,0.7459910729046123,0.01377148596508937,0.08331574675512696,0.0,0.18769517246328374,0.0076050466098787906,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Formula-Uncertainty-Mean,0.7422549181682923,0.01750764070140942,0.11733697828690048,0.03402123153177353,0.2007317752771613,0.020641649423756347,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Hazard-h-Final,0.7597625588697017,0.0,0.09028049535714405,0.006964748602017096,0.18009012585340495,0.0,315,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Hazard-h-Max,0.7459910729046123,0.01377148596508937,0.08331574675512696,0.0,0.18769517246328374,0.0076050466098787906,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Hazard-h-Mean,0.7422549181682923,0.01750764070140942,0.11733697828690048,0.03402123153177353,0.2007317752771613,0.020641649423756347,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,System-Uncertainty-Final,0.7425524880145479,0.017210070855153803,0.11530861792857798,0.031992871173451023,0.19967843722989212,0.019588311376487172,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
mbppplus,sequential,google/gemma-3-12b-it,continuous,0.6957671957671958,Uncertainty-Final,0.5913704744585881,0.16839208441111353,0.24576719576719017,0.1624514490120632,0.2655952380952376,0.08550511224183266,378,/u/yliu105/MAS_UQ/preds/uq/uq_metrics_mas_google_gemma-3-12b-it_mbppplus_sequential_continuous_test_seed42_n378.json
